order_id,company_id,order_date,channel,product_category,gross_amount,fee_amount,net_amount,is_cancelled,is_returned
O12855,C005,2026-02-25,자사몰,생활용품,133799,5242,128557,False,False
O12856,C005,2026-02-25,자사몰,생활용품,356217,25580,330637,False,False
O12857,C005,2026-02-25,자사몰,디지털,404187,29746,374441,False,False
O12858,C005,2026-02-25,자사몰,생활용품,236278,15990,220288,False,False
O12859,C005,2026-02-25,자사몰,디지털,112788,3623,109165,False,False
O12860,C005,2026-02-25,자사몰,식품,82299,4696,77603,False,False
O12861,C005,2026-02-25,자사몰,디지털,146677,4014,142663,False,False
O12862,C005,2026-02-25,자사몰,식품,98285,6070,92215,False,False
O12863,C005,2026-02-25,자사몰,디지털,156621,11131,145490,False,False
O12864,C005,2026-02-25,자사몰,생활용품,221104,13984,207120,False,False
O12865,C001,2026-02-26,자사몰,디지털,359569,21919,337650,False,False
O12866,C001,2026-02-26,자사몰,생활용품,80820,3901,76919,False,False
O12867,C001,2026-02-26,자사몰,디지털,224384,9238,215146,False,False
O12868,C001,2026-02-26,자사몰,뷰티,393381,27489,365892,False,False
O12869,C001,2026-02-26,자사몰,뷰티,356794,19462,337332,False,False
O12870,C002,2026-02-26,오픈마켓,디지털,391717,13121,378596,False,False
O12871,C002,2026-02-26,오픈마켓,생활용품,304445,21663,282782,False,False
O12872,C002,2026-02-26,오픈마켓,패션잡화,118961,4081,114880,False,False
O12873,C002,2026-02-26,오픈마켓,디지털,356013,10155,345858,False,False
O12874,C003,2026-02-26,라이브,식품,304779,12539,292240,False,False
O12875,C003,2026-02-26,라이브,생활용품,411507,19301,392206,False,False
O12876,C003,2026-02-26,라이브,패션잡화,201507,11187,190320,False,False
O12877,C003,2026-02-26,라이브,패션잡화,322232,14126,308106,False,False
O12878,C003,2026-02-26,라이브,디지털,146689,7890,138799,False,False
O12879,C003,2026-02-26,라이브,디지털,207956,5938,202018,False,False
O12880,C003,2026-02-26,라이브,뷰티,289997,9907,280090,False,False
O12881,C003,2026-02-26,라이브,디지털,220198,7048,213150,False,False
O12882,C003,2026-02-26,라이브,뷰티,63388,4374,59014,False,False
O12883,C003,2026-02-26,라이브,디지털,311920,12392,299528,False,False
O12884,C003,2026-02-26,라이브,생활용품,244560,18333,0,True,False
O12885,C003,2026-02-26,라이브,디지털,331774,14339,317435,False,False
O12886,C004,2026-02-26,오픈마켓,식품,231165,5825,225340,False,False
O12887,C004,2026-02-26,오픈마켓,뷰티,124131,6049,118082,False,False
O12888,C004,2026-02-26,오픈마켓,디지털,177811,8081,169730,False,False
O12889,C004,2026-02-26,오픈마켓,디지털,266930,11577,0,True,False
O12890,C004,2026-02-26,오픈마켓,디지털,103519,7593,95926,False,False
O12891,C004,2026-02-26,오픈마켓,디지털,155031,4498,150533,False,False
O12892,C004,2026-02-26,오픈마켓,뷰티,328829,12064,316765,False,False
O12893,C004,2026-02-26,오픈마켓,생활용품,147761,9096,138665,False,False
O12894,C004,2026-02-26,오픈마켓,식품,87568,2228,85340,False,False
O12895,C004,2026-02-26,오픈마켓,디지털,107199,3019,104180,False,False
O12896,C004,2026-02-26,오픈마켓,뷰티,299548,17575,281973,False,False
O12897,C004,2026-02-26,오픈마켓,디지털,212104,5486,206618,False,False
O12898,C004,2026-02-26,오픈마켓,뷰티,290456,10030,280426,False,False
O12899,C004,2026-02-26,오픈마켓,뷰티,90674,6008,84666,False,False
O12900,C004,2026-02-26,오픈마켓,뷰티,177208,9613,167595,False,False
O12901,C004,2026-02-26,오픈마켓,패션잡화,275966,8959,267007,False,False
O12902,C005,2026-02-26,자사몰,디지털,208772,7502,201270,False,False
O12903,C005,2026-02-26,자사몰,뷰티,119196,5143,114053,False,True
O12904,C005,2026-02-26,자사몰,뷰티,300689,8926,291763,False,False
O12905,C005,2026-02-26,자사몰,디지털,115988,6291,109697,False,False
O12906,C005,2026-02-26,자사몰,식품,255923,11120,244803,False,False
O12907,C005,2026-02-26,자사몰,패션잡화,394230,12199,382031,False,False
O12908,C005,2026-02-26,자사몰,뷰티,192320,10706,181614,False,False
O12909,C005,2026-02-26,자사몰,생활용품,136933,9987,126946,False,False
O12910,C001,2026-02-27,자사몰,뷰티,154063,6857,147206,False,False
O12911,C001,2026-02-27,자사몰,뷰티,372460,11539,360921,False,False
O12912,C001,2026-02-27,자사몰,패션잡화,210862,10251,200611,False,False
O12913,C001,2026-02-27,자사몰,패션잡화,35796,1029,34767,False,False
O12914,C001,2026-02-27,자사몰,디지털,107267,6139,101128,False,False
O12915,C001,2026-02-27,자사몰,식품,325233,15114,310119,False,False
O12916,C001,2026-02-27,자사몰,뷰티,270375,13565,256810,False,False
O12917,C001,2026-02-27,자사몰,생활용품,337049,23209,313840,False,False
O12918,C001,2026-02-27,자사몰,패션잡화,237071,5957,231114,False,False
O12919,C001,2026-02-27,자사몰,디지털,116220,3659,112561,False,False
O12920,C002,2026-02-27,오픈마켓,뷰티,305654,10658,294996,False,False
O12921,C002,2026-02-27,오픈마켓,뷰티,397572,21688,375884,False,False
O12922,C002,2026-02-27,오픈마켓,식품,259626,18587,241039,False,False
O12923,C002,2026-02-27,오픈마켓,뷰티,239563,7250,232313,False,False
O12924,C002,2026-02-27,오픈마켓,생활용품,219027,5929,213098,False,False
O12925,C002,2026-02-27,오픈마켓,뷰티,134444,8130,126314,False,False
O12926,C002,2026-02-27,오픈마켓,패션잡화,305930,7688,298242,False,False
O12927,C002,2026-02-27,오픈마켓,패션잡화,186314,11728,174586,False,False
O12928,C002,2026-02-27,오픈마켓,식품,96160,5280,90880,False,False
O12929,C002,2026-02-27,오픈마켓,뷰티,145539,5979,139560,False,False
O12930,C002,2026-02-27,오픈마켓,패션잡화,244979,14559,230420,False,False
O12931,C002,2026-02-27,오픈마켓,생활용품,201462,6785,194677,False,False
O12932,C002,2026-02-27,오픈마켓,디지털,104934,3302,101632,False,False
O12933,C003,2026-02-27,라이브,생활용품,337369,10718,326651,False,False
O12934,C003,2026-02-27,라이브,패션잡화,341609,15370,326239,False,False
O12935,C003,2026-02-27,라이브,식품,215708,13806,201902,False,False
O12936,C003,2026-02-27,라이브,뷰티,155040,6661,148379,False,False
O12937,C003,2026-02-27,라이브,패션잡화,373768,13180,360588,False,False
O12938,C003,2026-02-27,라이브,생활용품,111779,3786,107993,False,True
O12939,C003,2026-02-27,라이브,뷰티,115569,7770,107799,False,False
O12940,C003,2026-02-27,라이브,식품,58686,3604,55082,False,False
O12941,C003,2026-02-27,라이브,생활용품,307367,12480,294887,False,False
O12942,C003,2026-02-27,라이브,생활용품,260682,16214,244468,False,False
O12943,C004,2026-02-27,오픈마켓,디지털,191932,6803,185129,False,False
O12944,C004,2026-02-27,오픈마켓,패션잡화,370091,26689,343402,False,False
O12945,C004,2026-02-27,오픈마켓,생활용품,242939,15925,227014,False,False
O12946,C004,2026-02-27,오픈마켓,디지털,341529,17333,324196,False,False
O12947,C004,2026-02-27,오픈마켓,패션잡화,237482,16293,221189,False,False
O12948,C004,2026-02-27,오픈마켓,디지털,337508,24878,312630,False,True
O12949,C004,2026-02-27,오픈마켓,패션잡화,191067,6637,184430,False,False
O12950,C004,2026-02-27,오픈마켓,식품,408892,14724,394168,False,False
O12951,C004,2026-02-27,오픈마켓,패션잡화,402915,25675,377240,False,False
O12952,C004,2026-02-27,오픈마켓,생활용품,152459,8260,144199,False,False
O12953,C004,2026-02-27,오픈마켓,디지털,328343,20469,307874,False,False
O12954,C004,2026-02-27,오픈마켓,식품,199886,7352,192534,False,False
O12955,C004,2026-02-27,오픈마켓,디지털,212883,7170,205713,False,False
O12956,C005,2026-02-27,자사몰,패션잡화,101924,4934,96990,False,False
O12957,C005,2026-02-27,자사몰,뷰티,309694,22078,287616,False,False
O12958,C005,2026-02-27,자사몰,패션잡화,276169,19147,257022,False,True
O12959,C005,2026-02-27,자사몰,생활용품,410439,25720,384719,False,False
O12960,C005,2026-02-27,자사몰,패션잡화,316438,12803,303635,False,False
O12961,C005,2026-02-27,자사몰,뷰티,399248,26677,372571,False,False
O12962,C005,2026-02-27,자사몰,디지털,407592,29137,378455,False,False
O12963,C005,2026-02-27,자사몰,패션잡화,333463,23451,310012,False,False
O12964,C005,2026-02-27,자사몰,디지털,116369,6086,110283,False,False
O12965,C001,2026-02-28,자사몰,뷰티,265712,18424,247288,False,False
O12966,C001,2026-02-28,자사몰,패션잡화,347427,17162,330265,False,False
O12967,C001,2026-02-28,자사몰,식품,94877,4664,90213,False,False
O12968,C001,2026-02-28,자사몰,디지털,370659,24330,346329,False,False
O12969,C001,2026-02-28,자사몰,뷰티,367634,27436,340198,False,False
O12970,C001,2026-02-28,자사몰,생활용품,165828,5163,160665,False,False
O12971,C001,2026-02-28,자사몰,식품,183047,6761,176286,False,False
O12972,C001,2026-02-28,자사몰,식품,271657,12772,258885,False,False
O12973,C001,2026-02-28,자사몰,디지털,334735,13204,321531,False,False
O12974,C001,2026-02-28,자사몰,디지털,260706,12100,0,True,False
O12975,C001,2026-02-28,자사몰,식품,144067,6593,137474,False,False
O12976,C001,2026-02-28,자사몰,디지털,110735,4877,105858,False,False
O12977,C001,2026-02-28,자사몰,식품,205166,6983,198183,False,False
O12978,C001,2026-02-28,자사몰,생활용품,77649,2466,0,True,False
O12979,C001,2026-02-28,자사몰,디지털,255088,6620,248468,False,False
O12980,C002,2026-02-28,오픈마켓,패션잡화,255726,8184,247542,False,False
O12981,C002,2026-02-28,오픈마켓,패션잡화,151227,9308,141919,False,False
O12982,C002,2026-02-28,오픈마켓,디지털,62954,4012,58942,False,False
O12983,C002,2026-02-28,오픈마켓,뷰티,337201,8745,328456,False,False
O12984,C003,2026-02-28,라이브,생활용품,142795,7096,135699,False,False
O12985,C003,2026-02-28,라이브,뷰티,224993,9435,215558,False,False
O12986,C003,2026-02-28,라이브,뷰티,104864,6961,97903,False,False
O12987,C003,2026-02-28,라이브,뷰티,224519,14042,210477,False,False
O12988,C003,2026-02-28,라이브,생활용품,92810,3414,89396,False,False
O12989,C003,2026-02-28,라이브,생활용품,373219,20108,0,True,False
O12990,C003,2026-02-28,라이브,패션잡화,285500,16556,0,True,False
O12991,C003,2026-02-28,라이브,뷰티,90391,4034,86357,False,False
O12992,C003,2026-02-28,라이브,패션잡화,137843,10285,127558,False,False
O12993,C003,2026-02-28,라이브,생활용품,251094,14883,236211,False,False
O12994,C003,2026-02-28,라이브,패션잡화,63829,4387,59442,False,False
O12995,C003,2026-02-28,라이브,패션잡화,414654,13307,401347,False,False
O12996,C003,2026-02-28,라이브,패션잡화,254907,7917,246990,False,False
O12997,C004,2026-02-28,오픈마켓,디지털,362741,24280,338461,False,True
O12998,C004,2026-02-28,오픈마켓,디지털,330106,17185,312921,False,False
O12999,C004,2026-02-28,오픈마켓,생활용품,244472,14093,230379,False,True
O13000,C004,2026-02-28,오픈마켓,디지털,136915,4789,132126,False,True
O13001,C004,2026-02-28,오픈마켓,뷰티,135430,5674,129756,False,False
O13002,C004,2026-02-28,오픈마켓,디지털,296798,17583,279215,False,False
O13003,C004,2026-02-28,오픈마켓,생활용품,118272,6633,111639,False,False
O13004,C004,2026-02-28,오픈마켓,식품,168053,10203,157850,False,False
O13005,C004,2026-02-28,오픈마켓,디지털,213872,11848,202024,False,False
O13006,C004,2026-02-28,오픈마켓,식품,89955,3659,86296,False,False
O13007,C004,2026-02-28,오픈마켓,생활용품,198394,8394,190000,False,False
O13008,C004,2026-02-28,오픈마켓,식품,198335,8987,189348,False,False
O13009,C004,2026-02-28,오픈마켓,뷰티,72252,2248,70004,False,False
O13010,C004,2026-02-28,오픈마켓,패션잡화,123875,3642,120233,False,True
O13011,C004,2026-02-28,오픈마켓,디지털,38661,2742,35919,False,False
O13012,C004,2026-02-28,오픈마켓,생활용품,103829,7105,96724,False,False
O13013,C005,2026-02-28,자사몰,패션잡화,223519,7545,215974,False,False
O13014,C005,2026-02-28,자사몰,식품,274153,20133,254020,False,False
O13015,C005,2026-02-28,자사몰,생활용품,273177,13882,259295,False,False
O13016,C005,2026-02-28,자사몰,패션잡화,163051,6005,157046,False,False
O13017,C005,2026-02-28,자사몰,뷰티,364519,11561,352958,False,False
O13018,C005,2026-02-28,자사몰,뷰티,58103,2205,55898,False,False
O13019,C005,2026-02-28,자사몰,패션잡화,314412,14409,300003,False,False
O13020,C005,2026-02-28,자사몰,뷰티,325652,22695,302957,False,False
O13021,C005,2026-02-28,자사몰,생활용품,37524,1367,36157,False,False
O13022,C005,2026-02-28,자사몰,패션잡화,383860,21913,361947,False,False
O13023,C005,2026-02-28,자사몰,생활용품,49311,1834,47477,False,False
O13024,C005,2026-02-28,자사몰,패션잡화,380773,12182,368591,False,False
O13025,C005,2026-02-28,자사몰,패션잡화,210336,14237,196099,False,False
O13026,C005,2026-02-28,자사몰,식품,55041,3715,51326,False,False
O13027,C005,2026-02-28,자사몰,디지털,49635,1550,48085,False,False
O13028,C005,2026-02-28,자사몰,디지털,161887,10098,151789,False,False
O13029,C001,2026-03-01,자사몰,뷰티,123554,6327,0,True,False
O13030,C001,2026-03-01,자사몰,식품,360684,9406,351278,False,False
O13031,C001,2026-03-01,자사몰,생활용품,183193,5825,177368,False,False
O13032,C001,2026-03-01,자사몰,패션잡화,168320,6827,161493,False,False
O13033,C001,2026-03-01,자사몰,디지털,149554,10164,139390,False,False
O13034,C002,2026-03-01,오픈마켓,뷰티,61799,3653,58146,False,False
O13035,C002,2026-03-01,오픈마켓,패션잡화,60344,4115,56229,False,False
O13036,C002,2026-03-01,오픈마켓,식품,181888,12570,0,True,False
O13037,C002,2026-03-01,오픈마켓,생활용품,141221,7905,133316,False,False
O13038,C002,2026-03-01,오픈마켓,패션잡화,399530,13995,385535,False,False
O13039,C003,2026-03-01,라이브,생활용품,227627,15720,211907,False,False
O13040,C003,2026-03-01,라이브,패션잡화,88011,2226,85785,False,False
O13041,C003,2026-03-01,라이브,디지털,79206,3461,75745,False,False
O13042,C003,2026-03-01,라이브,뷰티,151224,9248,141976,False,False
O13043,C003,2026-03-01,라이브,식품,396672,18563,378109,False,False
O13044,C003,2026-03-01,라이브,패션잡화,359397,26257,333140,False,False
O13045,C003,2026-03-01,라이브,패션잡화,261512,16400,245112,False,False
O13046,C003,2026-03-01,라이브,뷰티,270367,11159,259208,False,False
O13047,C003,2026-03-01,라이브,패션잡화,343725,21450,322275,False,False
O13048,C003,2026-03-01,라이브,식품,316645,11293,0,True,False
O13049,C003,2026-03-01,라이브,생활용품,290639,21444,269195,False,False
O13050,C003,2026-03-01,라이브,뷰티,388928,26089,362839,False,False
O13051,C003,2026-03-01,라이브,생활용품,244976,9668,235308,False,False
O13052,C003,2026-03-01,라이브,뷰티,312439,9808,302631,False,False
O13053,C004,2026-03-01,오픈마켓,디지털,357833,9574,348259,False,False
O13054,C004,2026-03-01,오픈마켓,생활용품,115144,3908,111236,False,False
O13055,C004,2026-03-01,오픈마켓,식품,362136,21450,340686,False,False
O13056,C004,2026-03-01,오픈마켓,패션잡화,399678,15604,384074,False,False
O13057,C004,2026-03-01,오픈마켓,식품,413306,12361,400945,False,False
O13058,C004,2026-03-01,오픈마켓,디지털,279576,16449,263127,False,False
O13059,C004,2026-03-01,오픈마켓,식품,67136,4138,62998,False,False
O13060,C004,2026-03-01,오픈마켓,디지털,72160,5043,67117,False,False
O13061,C004,2026-03-01,오픈마켓,식품,334149,10366,0,True,False
O13062,C004,2026-03-01,오픈마켓,뷰티,248236,18435,229801,False,False
O13063,C004,2026-03-01,오픈마켓,생활용품,309164,13276,295888,False,False
O13064,C004,2026-03-01,오픈마켓,디지털,372461,13525,0,True,False
O13065,C004,2026-03-01,오픈마켓,패션잡화,177258,13052,0,True,False
O13066,C004,2026-03-01,오픈마켓,식품,58832,3610,55222,False,False
O13067,C004,2026-03-01,오픈마켓,패션잡화,51766,2334,49432,False,False
O13068,C004,2026-03-01,오픈마켓,뷰티,45275,1546,43729,False,False
O13069,C005,2026-03-01,자사몰,뷰티,274181,12718,261463,False,False
O13070,C005,2026-03-01,자사몰,생활용품,328951,12546,316405,False,False
O13071,C005,2026-03-01,자사몰,식품,200277,7460,192817,False,False
O13072,C005,2026-03-01,자사몰,식품,417408,16231,401177,False,True
O13073,C005,2026-03-01,자사몰,뷰티,383573,12250,371323,False,False
O13074,C005,2026-03-01,자사몰,패션잡화,97693,3072,94621,False,False
O13075,C005,2026-03-01,자사몰,디지털,52802,1896,50906,False,False
O13076,C005,2026-03-01,자사몰,뷰티,224280,6894,217386,False,False
O13077,C005,2026-03-01,자사몰,디지털,373025,22150,350875,False,True
O13078,C005,2026-03-01,자사몰,디지털,414160,24882,389278,False,False
O13079,C005,2026-03-01,자사몰,생활용품,243478,7033,236445,False,False
O13080,C005,2026-03-01,자사몰,식품,271935,15402,256533,False,False
